AGEHEAT,ATHOME,CENCDD65,CENH2O,CENHDD65,CENMENBER,CENPDPI,CENPRICES,CENTOTSQFT,CENYEARMADE,CRAWL,DIVISION GROUP,DRAFTY,EDUCATION,HOUSING TYPING,INCOME,KONWRENT,OTHHEAT,RACE,SIZEHEAT,THERMAC,THERMHEAT,TOTKWH,TYPEAC,UR,USEAC,WALLTYPE
5,0,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,2,3,4,0,2,0,2,-2,0,-2,423,-2,0,-2,3
1,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,4,2,0,1,0,1,-2,2,0,26050,1,0,1,7
42,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,4,1,5,0,2,0,2,-2,0,-2,7448,-2,0,-2,1
5,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,1,2,2,1,2,0,2,2,3,-2,8829,2,0,-2,1
5,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,3,5,1,2,0,1,-2,0,-2,5808,-2,0,-2,6
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,5,2,2,1,0,1,2,1,-2,16335,1,0,2,3
3,0,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,1,1,4,3,2,2,1,0,1,-2,3,-2,12850,2,0,-2,3
41,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,-2,3,1,2,5,1,2,0,1,1,2,0,6168,1,0,2,3
5,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,1,3,0,2,0,2,-2,1,-2,14894,1,0,1,1
1,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,1,3,2,2,1,0,1,-2,0,0,4881,-2,0,-2,3
5,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,3,5,5,2,2,1,6,-2,1,-2,5388,1,0,2,7
3,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,3,0,5,0,3,0,2,-2,1,-2,24299,1,0,1,1
41,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,3,6,2,2,1,0,1,-2,2,1,20544,1,0,3,7
41,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,0,4,0,2,1,1,-2,3,-2,9760,1,0,2,1
1,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,5,3,2,1,0,1,1,1,0,7994,1,0,3,3
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,2,3,0,1,0,1,-2,2,0,5939,1,0,1,2
1,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,3,2,1,0,2,0,1,-2,3,-2,12804,2,0,-2,2
41,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,2,2,1,1,0,1,-2,1,-2,15134,1,0,3,9
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,-2,4,4,1,1,0,1,0,1,-2,2,1,22774,1,1,1,2
5,0,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,4,2,2,0,1,0,1,-2,3,-2,7120,2,1,-2,1
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,3,2,1,1,0,1,-2,2,0,13296,1,0,2,2
42,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,3,1,4,0,2,0,6,-2,0,-2,4952,-2,0,-2,2
5,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,1,7,4,5,2,2,1,0,1,-2,1,-2,16470,1,0,3,7
41,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,4,5,2,1,1,0,1,1,2,1,5046,1,0,2,2
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,-2,4,4,2,1,0,1,0,1,-2,0,0,5498,-2,0,-2,3
5,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,3,6,2,2,1,0,6,-2,2,0,21579,1,0,2,1
3,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,3,5,4,1,2,0,2,-2,0,1,3954,-2,0,-2,5
3,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,3,5,2,2,1,0,1,1,2,1,25131,1,0,2,7
3,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,1,3,2,2,2,0,1,-2,2,0,5564,1,0,1,4
1,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,4,5,2,2,1,0,1,-2,2,0,4695,1,0,2,4
2,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,1,3,1,3,2,1,1,0,1,2,3,-2,17570,2,0,-2,1
5,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,-2,6,4,3,5,1,2,0,1,-2,1,-2,8326,1,0,3,2
3,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,3,3,4,1,2,0,1,-2,0,-2,2221,-2,0,-2,4
42,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,2,6,4,0,1,1,1,-2,3,1,5064,2,0,-2,1
3,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,4,3,5,0,2,1,1,-2,0,-2,3997,-2,0,-2,1
41,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,4,3,1,1,0,1,-2,1,-2,6745,1,0,2,3
5,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,3,3,4,1,2,0,2,-2,3,-2,6233,2,0,-2,3
3,0,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,-2,9,4,5,5,2,2,0,1,-2,2,0,7440,1,0,2,4
5,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,2,2,1,2,1,1,-2,1,-2,20007,1,0,3,3
5,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,3,3,2,2,2,0,1,-2,3,-2,6427,2,0,-2,4
41,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,-2,7,4,1,5,0,2,0,1,-2,1,-2,12647,1,0,3,1
42,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,2,2,2,2,1,0,1,-2,2,1,5904,1,0,1,4
3,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,-2,4,4,5,5,1,1,1,1,-2,2,1,2761,1,0,1,1
5,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,1,4,3,0,2,1,1,-2,0,-2,4352,-2,0,-2,1
1,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,3,3,2,1,2,0,1,1,2,-2,17612,3,0,2,3
41,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,3,5,2,1,1,0,2,-2,2,1,26597,1,1,3,3
1,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,4,4,2,2,1,0,1,-2,3,0,8900,2,0,-2,3
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,2,5,2,1,1,0,1,1,2,0,8149,1,0,1,3
3,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,3,3,1,1,0,1,-2,1,-2,7996,1,0,3,3
42,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,0,2,0,1,0,1,1,1,-2,19806,1,1,3,3
3,0,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,4,6,2,2,1,0,1,1,2,1,19132,1,1,3,1
2,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,3,3,2,2,1,0,1,-2,1,-2,16510,1,0,1,3
42,0,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,4,4,2,1,1,0,1,1,2,1,43556,1,0,3,7
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,4,5,2,2,1,0,1,1,2,1,9865,1,0,2,4
3,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,2,5,5,0,2,1,1,2,3,-2,3630,2,0,-2,1
3,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,2,2,0,1,0,1,1,1,-2,13142,1,1,3,2
42,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,0,6,4,2,4,0,2,0,1,-2,1,-2,8392,1,0,2,1
5,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,4,5,5,2,2,1,1,-2,3,-2,1496,2,0,-2,1
41,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,1,3,4,0,2,0,1,-2,3,-2,13425,2,0,-2,2
42,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,2,6,4,2,2,0,4,1,3,-2,3778,2,0,-2,4
3,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,6,4,0,2,0,2,-2,1,-2,7878,1,0,3,2
5,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,5,5,2,2,0,1,-2,0,0,1667,-2,0,-2,4
41,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,6,3,2,1,1,4,-2,0,1,2700,-2,0,-2,1
1,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,3,2,2,1,0,1,1,1,-2,16703,1,0,2,2
2,0,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,4,6,2,1,1,0,1,-2,1,-2,5673,1,0,3,4
2,0,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,-2,9,4,1,1,0,1,0,1,-2,2,1,21924,1,1,3,3
5,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,4,2,5,0,2,0,2,-2,2,1,11019,1,1,1,3
3,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,3,5,4,2,1,0,1,-2,2,1,10097,1,0,1,3
2,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,0,6,4,6,2,1,1,0,1,1,2,0,11280,1,1,3,1
42,0,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,-2,6,1,3,5,1,2,0,1,-2,1,-2,9772,1,0,3,1
1,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,3,4,4,2,2,-2,1,-2,0,-2,8108,-2,0,-2,4
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,3,2,1,1,0,1,1,2,-2,12532,1,0,1,2
42,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,5,2,2,1,0,1,1,1,-2,10680,1,1,3,2
3,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,4,2,1,1,0,1,-2,2,0,12912,1,0,3,7
2,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,3,4,2,2,1,0,2,1,1,-2,6435,1,0,1,2
41,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,2,2,2,1,0,1,-2,1,-2,9339,1,0,3,2
41,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,2,4,1,2,-2,1,-2,1,-2,11729,1,0,1,4
3,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,2,2,1,1,0,1,-2,1,0,15192,1,0,3,4
5,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,3,5,5,1,2,1,2,-2,3,-2,5965,2,0,-2,3
5,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,3,1,5,1,2,1,1,-2,3,-2,3173,2,0,-2,1
5,0,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,2,2,5,1,2,1,1,1,0,-2,2115,-2,0,-2,3
1,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,1,4,1,0,1,0,1,-2,0,-2,5518,-2,0,-2,3
3,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,2,2,2,1,0,1,3,2,0,9433,1,1,2,3
5,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,1,2,2,1,0,4,-2,3,1,12581,2,0,-2,3
5,1,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,3,6,2,2,2,0,1,1,2,1,18719,1,0,2,3
5,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,2,3,3,1,2,0,1,-2,1,-2,7258,1,0,3,4
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,4,1,3,1,2,-2,1,-2,0,-2,3633,-2,0,-2,1
42,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,4,6,2,2,1,0,1,1,2,0,8984,1,0,1,3
1,0,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,1,3,3,2,2,0,1,0,1,2,3,-2,26031,2,0,-2,3
2,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,-2,6,1,1,1,0,1,0,5,-2,3,-2,12529,2,0,-2,3
1,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,2,2,2,2,1,0,1,-2,0,0,2376,-2,1,-2,3
2,0,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,-2,3,3,4,5,1,2,1,6,1,0,-2,2614,-2,0,-2,1
5,0,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,1,1,4,5,2,1,1,0,1,1,0,-2,3316,-2,1,-2,2
3,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,2,3,0,2,0,6,-2,2,1,3193,1,0,1,1
3,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,1,8,5,2,2,1,4,-2,0,-2,3717,-2,0,-2,1
42,1,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,4,5,2,1,1,0,1,-2,2,1,16016,1,0,3,4
41,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,4,3,4,1,2,0,1,1,3,-2,15448,2,0,-2,2
42,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,2,3,2,2,1,0,1,2,2,-2,19562,1,1,1,3
42,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,1,1,4,3,2,1,1,0,1,1,2,-2,14799,1,1,1,7
41,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,-2,8,3,2,5,0,2,1,1,1,3,-2,3535,2,0,-2,1
5,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,3,3,5,0,2,-2,1,-2,1,-2,2772,1,0,2,1
41,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,5,2,1,1,0,2,1,3,-2,6308,2,0,-2,1
5,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,1,4,4,5,2,0,1,0,1,-2,0,-2,1941,-2,0,-2,2
41,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,3,2,2,0,1,0,2,-2,1,-2,7397,1,0,1,1
3,0,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,3,4,2,2,1,0,1,-2,3,-2,10748,2,1,-2,3
5,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,1,5,0,2,0,1,-2,3,-2,6310,2,0,-2,4
5,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,2,2,2,1,0,1,-2,1,-2,16046,1,0,3,3
